"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.712955007E2,3.989270926E-1,3.822023392E0,-1.926870227E0
1.713005106E2,3.189206123E-1,3.616664886E0,-2.132740736E0
1.713055217E2,2.714890242E-1,3.344423294E0,-2.268780470E0
1.713105316E2,2.362529635E-1,3.066988945E0,-2.322075605E0
1.713155416E2,2.281875610E-1,2.745558739E0,-2.309962988E0
1.713205516E2,2.060784400E-1,2.385044098E0,-2.248766899E0
1.713255626E2,2.095526755E-1,2.082998276E0,-2.117581367E0
1.713305726E2,2.130685449E-1,1.793374062E0,-1.962460995E0
1.713355826E2,2.041420341E-1,1.497071266E0,-1.722132921E0
1.713405926E2,2.451585233E-1,1.180374146E0,-1.466282248E0
1.713456034E2,3.406547308E-1,8.983211517E-1,-1.110377312E0
1.713506134E2,5.342233777E-1,5.450620651E-1,-7.668344975E-1
1.713556235E2,6.960878372E-1,1.822624207E-1,-3.883988857E-1
1.713606336E2,8.584894538E-1,-1.637582779E-1,-1.119564325E-1
1.713656442E2,9.410996437E-1,-4.380054474E-1,4.947591573E-2
1.713706543E2,9.427795410E-1,-6.465396881E-1,1.398349702E-1
1.713756644E2,9.247694016E-1,-7.613468170E-1,2.071305662E-1
1.713806745E2,9.241136312E-1,-8.811721802E-1,1.772152632E-1
1.713856851E2,9.019916058E-1,-9.049787521E-1,1.231182739E-1
1.713906952E2,8.867967725E-1,-9.225625992E-1,1.360471547E-2
1.713957053E2,9.021981359E-1,-8.777532578E-1,-2.485786565E-2
1.714007154E2,9.168869853E-1,-8.417854309E-1,-7.970168442E-2
1.714057259E2,9.360013008E-1,-8.923759460E-1,-8.437496424E-2
1.714107361E2,9.923326373E-1,-9.834184647E-1,-4.139561206E-2
1.714157462E2,1.079561949E0,-1.114284515E0,-1.384852827E-2
1.714207564E2,1.101705670E0,-1.220979691E0,3.401763737E-2
1.714257668E2,1.174524069E0,-1.396816254E0,1.002269238E-1
1.714307769E2,1.262056351E0,-1.619642258E0,2.542062700E-1
1.714357871E2,1.352700233E0,-1.894217491E0,4.192595482E-1
1.714407972E2,1.438793063E0,-2.182240009E0,5.595525503E-1
1.714458077E2,1.504755020E0,-2.508812428E0,7.512483597E-1
1.714508178E2,1.511281729E0,-2.835057735E0,8.570898771E-1
1.714558280E2,1.537966728E0,-3.125741482E0,9.530986547E-1
1.714608381E2,1.557084680E0,-3.377339363E0,1.056636333E0
1.714658485E2,1.499789715E0,-3.690361500E0,1.143822908E0
1.714708587E2,1.451064110E0,-3.960776329E0,1.180955172E0
1.714758689E2,1.373118639E0,-4.144448280E0,1.190426350E0
1.714808790E2,1.226696968E0,-4.274992943E0,1.144662619E0
1.714858894E2,1.072992444E0,-4.332228184E0,9.596760273E-1
1.714908996E2,8.556845188E-1,-4.306104660E0,7.054233551E-1
1.714959097E2,6.071826816E-1,-4.257711411E0,3.789750934E-1
1.715009200E2,3.387187719E-1,-4.203197479E0,6.530216336E-2
1.715059302E2,7.647269964E-2,-4.064809322E0,-2.687769830E-1
1.715109404E2,-1.571828127E-1,-3.926261425E0,-5.968039036E-1
1.715159506E2,-3.674981594E-1,-3.721083641E0,-9.167339802E-1
1.715209608E2,-4.924010038E-1,-3.486945629E0,-1.254016638E0
1.715259711E2,-5.765776634E-1,-3.244177818E0,-1.546078801E0
1.715309813E2,-6.576973200E-1,-3.061492920E0,-1.746666312E0
1.715359915E2,-6.913830042E-1,-2.876025200E0,-1.941447496E0
1.715410017E2,-6.805396080E-1,-2.696735382E0,-1.974992275E0
1.715460119E2,-6.712163687E-1,-2.570830345E0,-1.938451052E0
1.715510221E2,-6.652327776E-1,-2.498836517E0,-1.869408369E0
1.715560324E2,-6.832160950E-1,-2.343760967E0,-1.794595480E0
1.715610425E2,-6.809059381E-1,-2.149957180E0,-1.761415005E0
1.715660528E2,-7.264422774E-1,-1.854719162E0,-1.770370245E0
1.715710630E2,-7.196936011E-1,-1.584941864E0,-1.757837296E0
1.715760732E2,-7.614573836E-1,-1.302369118E0,-1.738718987E0
1.715810834E2,-8.171138763E-1,-1.133151054E0,-1.646613121E0
1.715861309E2,-8.485155106E-1,-8.936109543E-1,-1.523249626E0
1.715911842E2,-8.297815919E-1,-6.728801727E-1,-1.464665532E0
1.715961984E2,-9.035833478E-1,-4.924373627E-1,-1.405053735E0
1.716012126E2,-9.582459331E-1,-3.145542145E-1,-1.404750109E0
1.716062267E2,-9.917694330E-1,-7.344913483E-2,-1.443958759E0
1.716111475E2,-9.847135544E-1,1.865758896E-1,-1.503073454E0
1.716161578E2,-9.457242489E-1,4.893751144E-1,-1.542051435E0
1.716211681E2,-8.101618290E-1,7.972097397E-1,-1.477012157E0
1.716261784E2,-6.218711138E-1,1.003613472E0,-1.248564959E0
1.716311883E2,-4.027562141E-1,1.121827126E0,-9.320403934E-1
1.716361986E2,-2.136219144E-1,1.208124161E0,-5.894184113E-1
1.716412089E2,2.421939373E-2,1.200387001E0,-2.364525795E-1
1.716462192E2,2.784135938E-1,1.205133438E0,8.115941286E-2
1.716512291E2,4.078428149E-1,1.221740723E0,3.075079322E-1
1.716562394E2,3.605718017E-1,1.294445992E0,4.501822591E-1
1.716612497E2,1.574712992E-1,1.471033096E0,4.886488914E-1
1.716662600E2,-1.419926286E-1,1.756791115E0,3.417043388E-1
1.716712700E2,-5.178499818E-1,2.119345665E0,2.160294652E-1
1.716762803E2,-8.676481247E-1,2.406791687E0,1.444945782E-1
1.716812905E2,-1.156960487E0,2.745981216E0,9.212020040E-2
1.716863008E2,-1.430415869E0,3.077707291E0,2.924188972E-3
1.716913108E2,-1.714511275E0,3.385267258E0,-1.092694849E-1
1.716963211E2,-1.964182615E0,3.741056442E0,-2.633197606E-1
1.717013314E2,-2.156837463E0,4.108556747E0,-5.158172846E-1
1.717063416E2,-2.266076565E0,4.541534424E0,-6.837063432E-1
1.717113517E2,-2.200278282E0,4.931679726E0,-7.792240381E-1
1.717163620E2,-2.077856302E0,5.232960701E0,-7.413975000E-1
1.717213722E2,-1.914472342E0,5.410172462E0,-5.728814006E-1
1.717263825E2,-1.697329283E0,5.415024757E0,-3.878882229E-1
1.717313225E2,-1.404963374E0,5.293154716E0,-1.442744434E-1
1.717362625E2,-1.112330914E0,5.023809433E0,7.346988469E-2
1.717412025E2,-7.853082418E-1,4.754827499E0,3.587826490E-1
1.717461103E2,-5.470299721E-1,4.430627823E0,6.466176510E-1
1.717511703E2,-3.591268361E-1,4.139766693E0,8.589364886E-1
1.717562303E2,-2.623792887E-1,3.884584427E0,1.012861609E0
1.717612903E2,-2.371544838E-1,3.629157066E0,1.125837445E0
1.717663503E2,-3.196597993E-1,3.323859215E0,1.260868192E0
1.717714103E2,-3.550346196E-1,2.963379860E0,1.362388849E0
1.717764867E2,-3.735189736E-1,2.613560677E0,1.553992271E0
1.717814994E2,-3.448170125E-1,2.248679161E0,1.697863340E0
1.717865121E2,-3.642303646E-1,1.880113602E0,1.887064695E0
1.717915149E2,-3.642432392E-1,1.494701385E0,1.983877897E0
1.717965271E2,-4.283174574E-1,1.157640457E0,1.985651374E0
1.718015393E2,-4.557013810E-1,8.348016739E-1,1.986578584E0
1.718065515E2,-4.423170984E-1,5.721940994E-1,1.892959714E0
1.718115558E2,-3.325548172E-1,3.912525177E-1,1.839303374E0
1.718165677E2,-2.640519440E-1,3.055772781E-1,1.611225367E0
1.718215794E2,-3.072835207E-1,2.683572769E-1,1.340362787E0
1.718265913E2,-4.069224894E-1,1.372489929E-1,1.050399184E0
1.718315967E2,-5.523990393E-1,2.841949463E-4,6.940128207E-1
1.718366081E2,-6.342113614E-1,-1.735506058E-1,4.305132926E-1
1.718416196E2,-6.672903299E-1,-3.422918320E-1,1.760015637E-1
1.718466312E2,-6.429269910E-1,-5.196647644E-1,-4.075410962E-2
1.718516375E2,-4.693701863E-1,-6.536178589E-1,-2.627982795E-1
1.718566488E2,-2.838109136E-1,-6.402196884E-1,-4.330555499E-1
1.718616600E2,7.495045662E-2,-7.194519043E-1,-5.960549116E-1
1.718666712E2,5.044801831E-1,-8.614196777E-1,-5.872863531E-1
1.718716784E2,7.354961634E-1,-1.113965034E0,-5.397181511E-1
1.718766894E2,9.226840734E-1,-1.440509796E0,-4.523799419E-1
1.718817004E2,1.114941001E0,-1.809866428E0,-2.973508835E-1
1.718867115E2,1.235169172E0,-2.181333542E0,-2.567547858E-1
1.718917192E2,1.247686505E0,-2.530957699E0,-2.670606375E-1
1.718967301E2,1.227483392E0,-2.781609058E0,-2.945275903E-1
1.719017409E2,1.162000895E0,-2.965689182E0,-3.962338865E-1
1.719067518E2,1.022049665E0,-3.142477512E0,-4.496467113E-1
1.719117601E2,8.680391312E-1,-3.350243568E0,-4.894365668E-1
1.719167708E2,6.722689271E-1,-3.559645176E0,-5.024703741E-1
1.719217816E2,4.494027495E-1,-3.700724125E0,-5.165953636E-1
1.719267923E2,2.785395980E-1,-3.826151371E0,-5.183256865E-1
1.719318009E2,1.390534043E-1,-3.862408638E0,-5.373611450E-1
1.719368116E2,2.810490131E-2,-3.797683239E0,-5.562736988E-1
1.719418222E2,-7.045364380E-2,-3.729544640E0,-6.429089904E-1
1.719468328E2,-1.188411117E-1,-3.600609779E0,-6.687533259E-1
1.719518418E2,-1.511552930E-1,-3.501808167E0,-6.477078795E-1
1.719568524E2,-1.977876425E-1,-3.426514626E0,-6.250199080E-1
1.719618629E2,-2.041024566E-1,-3.257521152E0,-6.233462691E-1
1.719668734E2,-2.253484130E-1,-3.076205254E0,-5.850019455E-1
1.719718826E2,-2.457507253E-1,-2.938773155E0,-5.361249447E-1
1.719768931E2,-1.936112046E-1,-2.820035458E0,-4.830564857E-1
1.719819036E2,-1.006472707E-1,-2.663763523E0,-3.883625567E-1
1.719869141E2,-4.441457987E-2,-2.473592758E0,-3.085920215E-1
1.719919235E2,-3.911477327E-2,-2.269285679E0,-2.673320174E-1
1.719969339E2,-7.018053532E-2,-2.102273464E0,-2.682913542E-1
1.720019443E2,-1.165961623E-1,-1.845767975E0,-3.673226535E-1
1.720069548E2,-2.351323366E-1,-1.652312279E0,-5.024223924E-1
1.720119643E2,-3.629707992E-1,-1.405245781E0,-6.927787066E-1
1.720169747E2,-5.545258522E-1,-1.127346039E0,-8.836281300E-1
1.720219851E2,-7.253117561E-1,-8.120937347E-1,-1.026460409E0
1.720269955E2,-8.843535185E-1,-5.623731613E-1,-1.243996978E0
1.720320052E2,-1.061296463E0,-3.458194733E-1,-1.293991208E0
1.720370156E2,-1.224765658E0,-1.103878021E-1,-1.296064854E0
1.720420259E2,-1.328399658E0,1.139888763E-1,-1.256042242E0
1.720470363E2,-1.350008130E0,2.711334229E-1,-1.184954643E0
1.720520460E2,-1.361734629E0,4.274721146E-1,-1.094371915E0
1.720570564E2,-1.346397042E0,6.200599670E-1,-9.771010876E-1
1.720620667E2,-1.267045259E0,8.207426071E-1,-8.803418875E-1
1.720670770E2,-1.191836834E0,1.042633057E0,-7.414526343E-1
1.720720869E2,-1.042391777E0,1.225317955E0,-5.047405958E-1
1.720770972E2,-8.354400396E-1,1.381971359E0,-1.735436320E-1
1.720821075E2,-6.419402361E-1,1.504863739E0,1.575278640E-1
1.720871177E2,-4.196292162E-1,1.568326950E0,5.552855134E-1
1.720921278E2,-2.071664333E-1,1.590989113E0,1.040789127E0
1.720971380E2,7.524132729E-3,1.584902763E0,1.508037806E0
1.721021483E2,2.390925884E-1,1.669111252E0,1.915972471E0
1.721071586E2,4.797304571E-1,1.790933609E0,2.263103724E0
1.721121686E2,7.062762976E-1,1.881001472E0,2.560514688E0
1.721171789E2,9.336814880E-1,1.954922676E0,2.837416410E0
1.721221891E2,1.127586365E0,2.053390503E0,3.036786556E0
1.721271994E2,1.308475614E0,2.289400101E0,3.099757433E0
1.721322094E2,1.510396004E0,2.367491722E0,2.981993675E0
1.721372197E2,1.664960980E0,2.422389984E0,2.799156189E0
1.721422300E2,1.779120445E0,2.506723404E0,2.373934984E0
1.721472402E2,1.760509253E0,2.623418808E0,2.006737471E0
1.721522503E2,1.669641852E0,2.721584320E0,1.603504777E0
1.721572605E2,1.555059314E0,2.831682205E0,1.164976239E0
1.721622707E2,1.464581728E0,2.912421227E0,6.846373081E-1
1.721672810E2,1.336828351E0,3.002664566E0,2.135821283E-1
1.721722912E2,1.292344570E0,3.143009186E0,-3.227924109E-1
1.721773014E2,1.199873686E0,3.231115341E0,-7.960532904E-1
1.721823116E2,1.058203220E0,3.265810013E0,-1.254571199E0
1.721873219E2,8.860619068E-1,3.330818176E0,-1.660713434E0
1.721923320E2,6.659573317E-1,3.324444771E0,-2.011304617E0
1.721973422E2,4.403253794E-1,3.251556396E0,-2.248619080E0
1.722023525E2,2.129563689E-1,3.158888817E0,-2.428391218E0
1.722073627E2,2.782222629E-2,3.082948685E0,-2.474357843E0
1.722123728E2,-7.245704532E-2,2.969347954E0,-2.453114510E0
1.722173830E2,-5.676907301E-2,2.848062515E0,-2.289787054E0
1.722223933E2,5.718150735E-2,2.622893333E0,-1.961559534E0
1.722274035E2,2.696247995E-1,2.316141129E0,-1.519914627E0
1.722324137E2,5.317592621E-1,1.941702843E0,-9.829623699E-1
1.722374239E2,8.330954313E-1,1.500899315E0,-4.362032712E-1
1.722424341E2,1.114969254E0,1.030327797E0,7.082463801E-2
1.722474443E2,1.298685431E0,5.808601379E-1,4.578877687E-1
1.722524545E2,1.475241542E0,1.082630157E-1,7.803032994E-1
1.722574647E2,1.583783507E0,-3.120975494E-1,1.032538414E0
1.722624750E2,1.559850693E0,-6.844749451E-1,1.142846584E0
1.722674852E2,1.450106502E0,-1.007732391E0,1.123471498E0
1.722724953E2,1.365657568E0,-1.231721878E0,1.027917981E0
1.722775055E2,1.232455730E0,-1.315946579E0,8.328465819E-1
1.722825157E2,1.049854755E0,-1.326956749E0,5.401544571E-1
1.722875260E2,8.821802735E-1,-1.365318298E0,2.222862691E-1
1.722925362E2,7.343308926E-1,-1.382603645E0,-3.151174262E-2
1.722975464E2,6.864163280E-1,-1.386026382E0,-2.141006887E-1
1.723025566E2,6.385116577E-1,-1.487401009E0,-3.110415936E-1
1.723075668E2,7.634768486E-1,-1.620262146E0,-3.664059639E-1
1.723125770E2,9.088058472E-1,-1.778009415E0,-3.314316571E-1
1.723175872E2,1.086951017E0,-1.949898720E0,-2.645720243E-1
1.723225974E2,1.253666401E0,-2.107874870E0,-1.811814606E-1
1.723276076E2,1.388364792E0,-2.314156532E0,-8.585715294E-2
1.723326178E2,1.496192932E0,-2.578890324E0,2.761393785E-3
1.723376280E2,1.589468479E0,-2.826712608E0,1.542121172E-1
1.723426382E2,1.640880346E0,-3.124628067E0,2.919663191E-1
1.723476484E2,1.640435457E0,-3.418793678E0,4.608519673E-1
1.723526560E2,1.615712643E0,-3.675756454E0,5.421854258E-1
1.723576661E2,1.498528242E0,-3.924870014E0,6.184960008E-1
1.723626762E2,1.367255688E0,-4.148227215E0,6.575208902E-1
1.723676863E2,1.129685044E0,-4.379949093E0,6.690963507E-1
1.723726968E2,8.990548253E-1,-4.609843254E0,6.127736568E-1
1.723777069E2,6.807974577E-1,-4.752998829E0,5.342257023E-1
1.723827170E2,4.123436213E-1,-4.781411171E0,3.594073355E-1
1.723877271E2,1.655981541E-1,-4.802196503E0,1.977676749E-1
1.723927376E2,-1.918697357E-2,-4.694575310E0,-5.418427289E-2
1.723977478E2,-1.934986115E-1,-4.541194916E0,-3.124236465E-1
1.724027579E2,-3.831440806E-1,-4.326530933E0,-6.010060310E-1
1.724077680E2,-4.899268448E-1,-4.048838139E0,-9.650771022E-1
1.724127785E2,-5.944590569E-1,-3.746417522E0,-1.226106048E0
1.724177887E2,-6.913583279E-1,-3.433595657E0,-1.404287457E0
1.724227988E2,-7.232878208E-1,-3.171910763E0,-1.518268108E0
1.724278090E2,-7.501145601E-1,-2.917626381E0,-1.572302938E0
1.724328193E2,-7.252973318E-1,-2.634849072E0,-1.616647243E0
1.724378294E2,-7.277584076E-1,-2.317045689E0,-1.611003637E0
1.724428396E2,-6.958023310E-1,-2.001952648E0,-1.660205245E0
1.724478498E2,-6.884218454E-1,-1.658525467E0,-1.693006396E0
1.724528601E2,-7.113855481E-1,-1.312550545E0,-1.615142584E0
1.724578703E2,-7.160570025E-1,-1.014286041E0,-1.506383061E0
1.724628805E2,-7.065688968E-1,-7.565212250E-1,-1.421473503E0
1.724678906E2,-7.024337649E-1,-5.792961121E-1,-1.281484127E0
1.724729009E2,-7.434867620E-1,-4.430274963E-1,-1.142446280E0
1.724779111E2,-7.730530500E-1,-3.135719299E-1,-1.033283234E0
1.724829213E2,-8.070613146E-1,-1.914825439E-1,-9.712032080E-1
1.724879314E2,-8.947806358E-1,-4.921340942E-2,-1.014599919E0
1.724929418E2,-9.030180573E-1,1.897449493E-1,-1.006552815E0
1.724979520E2,-8.450096250E-1,4.140806198E-1,-8.435822129E-1
1.725029621E2,-7.905797958E-1,5.460853577E-1,-6.648734212E-1
1.725079724E2,-7.033751011E-1,6.372928619E-1,-4.167377353E-1
1.725129826E2,-6.144083738E-1,6.979475021E-1,-1.233814061E-1
1.725179928E2,-3.802876472E-1,7.830867767E-1,1.672019660E-1
1.725230029E2,-1.990541816E-1,8.340902328E-1,4.603558779E-1
1.725280131E2,-3.629547358E-2,9.304838181E-1,7.400104403E-1
1.725330234E2,8.905375004E-2,1.088940620E0,9.836016893E-1
1.725380336E2,1.269080639E-1,1.250192642E0,1.156081796E0
1.725430438E2,9.599602222E-2,1.451301575E0,1.236153722E0
1.725480540E2,-4.002165794E-2,1.682054520E0,1.255115032E0
1.725530642E2,-2.371376753E-1,1.977709770E0,1.172360778E0
1.725580744E2,-4.437732697E-1,2.252140045E0,1.098657608E0
1.725630846E2,-6.368506551E-1,2.485069275E0,1.012125611E0
1.725680948E2,-7.881909013E-1,2.741155624E0,8.078884482E-1
1.725731051E2,-9.346578717E-1,3.080782890E0,5.534664392E-1
1.725781153E2,-1.121060610E0,3.466205597E0,1.808927059E-1
1.725831255E2,-1.325101137E0,3.888403893E0,-2.346163094E-1
1.725881356E2,-1.564794540E0,4.324579239E0,-7.189343572E-1
1.725931459E2,-1.789040804E0,4.727451324E0,-1.116089702E0
1.725981561E2,-1.826604843E0,5.092827797E0,-1.323705673E0
1.726031663E2,-1.867530346E0,5.339384079E0,-1.415696621E0
1.726081765E2,-1.831736922E0,5.458245277E0,-1.528781176E0
1.726131867E2,-1.769201517E0,5.465087891E0,-1.507767081E0
1.726181969E2,-1.666868687E0,5.317570686E0,-1.337507844E0
1.726232071E2,-1.421388626E0,5.097178459E0,-1.186503410E0
1.726282174E2,-1.184025288E0,4.843445778E0,-1.019547820E0
1.726332276E2,-9.446129799E-1,4.530694008E0,-8.224574327E-1
1.726382378E2,-7.558529973E-1,4.200852394E0,-6.543506384E-1
1.726432480E2,-6.569334269E-1,3.846799850E0,-4.700681865E-1
1.726482582E2,-6.226753592E-1,3.492476463E0,-2.730917335E-1
1.726532684E2,-6.287192702E-1,3.093702316E0,-4.945492744E-2
1.726582786E2,-6.527026892E-1,2.606346130E0,2.025525570E-1
1.726632888E2,-6.239875555E-1,2.181218147E0,3.775003254E-1
1.726682990E2,-5.890912414E-1,1.778823853E0,5.367181301E-1
1.726733092E2,-5.218842030E-1,1.406932831E0,6.988708377E-1
1.726783194E2,-4.624644816E-1,1.130673409E0,7.896987200E-1
1.726833296E2,-4.381200969E-1,8.949108124E-1,8.724211454E-1
1.726883399E2,-4.413839281E-1,6.816377640E-1,8.253910542E-1
1.726933501E2,-4.966344237E-1,4.650993347E-1,7.527366877E-1
1.726983603E2,-6.128337979E-1,2.805681229E-1,6.071562767E-1
1.727033705E2,-7.453380823E-1,9.154319763E-2,4.344627857E-1
1.727083807E2,-8.686878085E-1,3.856658936E-3,2.009551376E-1
1.727133908E2,-9.796239138E-1,-1.171054840E-1,-1.368923485E-2
1.727184010E2,-1.053158760E0,-1.529369354E-1,-2.566635013E-1
1.727234113E2,-1.080969810E0,-1.748800278E-1,-4.510342479E-1
1.727284215E2,-1.056381702E0,-2.104606628E-1,-5.982708335E-1
1.727334317E2,-1.019462824E0,-2.512950897E-1,-6.782776117E-1
1.727384419E2,-8.949604630E-1,-3.003597260E-1,-7.212980986E-1
1.727434521E2,-7.223913670E-1,-3.911151886E-1,-6.457244754E-1
1.727484623E2,-4.523829818E-1,-5.516366959E-1,-5.606384277E-1
1.727534725E2,-1.491538286E-1,-7.633361816E-1,-3.521901667E-1
1.727584827E2,2.316460609E-1,-1.051266670E0,-6.465745717E-2
1.727634929E2,5.857766271E-1,-1.377114296E0,2.526231110E-1
1.727685031E2,9.205532074E-1,-1.727092743E0,5.665459037E-1
1.727735133E2,1.214486837E0,-2.059334278E0,8.168056607E-1
1.727785236E2,1.469250441E0,-2.376903057E0,1.020722985E0
1.727835338E2,1.655817866E0,-2.673272610E0,1.139325857E0
1.727885440E2,1.846617222E0,-2.903650761E0,1.216025233E0
1.727935542E2,1.962556481E0,-3.165019035E0,1.284195185E0
1.727985644E2,2.006384373E0,-3.362925053E0,1.262178898E0
1.728035746E2,1.936992884E0,-3.524959564E0,1.205173254E0
1.728085848E2,1.822168112E0,-3.583632946E0,1.026122928E0
1.728135950E2,1.563644171E0,-3.643068314E0,8.155180216E-1
1.728186052E2,1.270318747E0,-3.711621284E0,5.674062967E-1
1.728236154E2,9.169908166E-1,-3.747417927E0,3.166061044E-1
1.728286256E2,5.724821687E-1,-3.771353722E0,2.694576979E-4
1.728336954E2,2.131602764E-1,-3.666233063E0,-3.014930785E-1
1.728387088E2,-1.226937771E-1,-3.540946007E0,-5.010982156E-1
1.728437221E2,-3.597702980E-1,-3.448104858E0,-6.797795892E-1
1.728487355E2,-5.804040432E-1,-3.352356911E0,-8.822112679E-1
1.728537489E2,-7.149822116E-1,-3.254261017E0,-9.192635417E-1
1.728586868E2,-7.890384197E-1,-3.228509903E0,-8.999957442E-1
1.728636970E2,-7.796931863E-1,-3.160851479E0,-8.021696210E-1
1.728687072E2,-7.259594202E-1,-3.123658180E0,-7.246722579E-1
1.728737175E2,-6.373991966E-1,-2.997323990E0,-6.562544107E-1
1.728787277E2,-5.846707225E-1,-2.887798786E0,-5.792640448E-1
1.728837379E2,-5.687640309E-1,-2.826740265E0,-5.021498203E-1
1.728887481E2,-5.278987885E-1,-2.709459782E0,-4.802612662E-1
1.728937583E2,-5.605773926E-1,-2.540198326E0,-5.702019930E-1
1.728987685E2,-6.333258748E-1,-2.332740307E0,-6.512916088E-1
1.729037787E2,-6.706565022E-1,-2.064406395E0,-7.622182369E-1
1.729087889E2,-6.785239577E-1,-1.783091068E0,-8.824317455E-1
1.729137991E2,-7.495507002E-1,-1.543822289E0,-9.459381104E-1
1.729188093E2,-8.117138147E-1,-1.259900093E0,-1.067644477E0
1.729238195E2,-9.427901506E-1,-9.684648514E-1,-1.249320745E0
1.729288297E2,-1.102066040E0,-6.366882324E-1,-1.457622051E0
1.729338400E2,-1.267561436E0,-3.172674179E-1,-1.623275876E0
1.729388501E2,-1.444781780E0,2.024745941E-2,-1.709396005E0
1.729438603E2,-1.583240986E0,3.183803558E-1,-1.726629853E0
1.729488705E2,-1.661477804E0,6.422843933E-1,-1.672961950E0
1.729538807E2,-1.672848940E0,9.129686356E-1,-1.516177654E0
1.729588909E2,-1.641134143E0,1.093988419E0,-1.247881055E0
1.729639012E2,-1.474038482E0,1.260173798E0,-9.684939981E-1
1.729689114E2,-1.216863394E0,1.410984039E0,-6.032777429E-1
1.729739216E2,-9.340398312E-1,1.545867920E0,-1.276122928E-1
1.729789317E2,-5.900968313E-1,1.666078568E0,3.753778934E-1
1.729839419E2,-3.044809699E-1,1.803962708E0,8.915827870E-1
1.729889521E2,-2.747887373E-2,1.947614670E0,1.465096474E0
1.729939624E2,2.589551508E-1,2.070184708E0,1.896582603E0
1.729989726E2,5.176542997E-1,2.358865738E0,2.159573793E0
1.730039828E2,6.611239314E-1,2.675381660E0,2.377533197E0
1.730089930E2,8.667031527E-1,2.943793297E0,2.594159126E0
1.730140032E2,1.031581283E0,3.212620735E0,2.677664757E0
1.730190134E2,1.136736870E0,3.395790100E0,2.554507256E0
1.730240236E2,1.284079313E0,3.544837952E0,2.363213778E0
1.730290338E2,1.487602711E0,3.653834343E0,2.166646957E0
1.730340440E2,1.657462835E0,3.692913055E0,1.852508068E0
1.730390542E2,1.796595335E0,3.708168030E0,1.619459033E0
1.730440644E2,1.891873002E0,3.682256699E0,1.317169785E0
1.730490746E2,1.930741787E0,3.699492455E0,9.964710474E-1
1.730540849E2,1.974568009E0,3.740057945E0,5.990589857E-1
1.730590950E2,1.955007076E0,3.801478386E0,1.319728494E-1
1.730641052E2,1.951225042E0,3.805945396E0,-3.287570477E-1
1.730691154E2,1.911057472E0,3.758224487E0,-7.015134096E-1
1.730741256E2,1.785331368E0,3.704356194E0,-9.884127378E-1
1.730791358E2,1.580834866E0,3.551074982E0,-1.232548714E0
1.730841461E2,1.272346854E0,3.368474007E0,-1.404770732E0
1.730891563E2,9.324212074E-1,3.138721466E0,-1.524163008E0
1.730941665E2,5.395804048E-1,2.888275146E0,-1.617063642E0
1.730991767E2,1.928380132E-1,2.641757965E0,-1.620540380E0
1.731041869E2,-2.586412430E-2,2.382529259E0,-1.550521612E0
1.731091971E2,-1.106536388E-1,2.081981659E0,-1.413787127E0
1.731142073E2,-1.063013077E-1,1.840044975E0,-1.191410899E0
1.731192175E2,-5.919924378E-2,1.537111282E0,-9.381152391E-1
